"Chromosome"	"Start"	"End"	"TGL49_0029_Ly_R_PE_357_TS"	"TGL49_0032_Ly_R_PE_339_TS"	"TGL49_0051_Ly_R_PE_344_TS"	"TGL49_0053_Ly_R_PE_365_TS"	"TGL49_0058_Ly_R_PE_365_TS"	"TGL49_0061_Ly_R_PE_373_TS"	"TGL49_0210_Ly_R_PE_384_TS"	"TGL49_0211_Ly_R_PE_387_TS"	"TGL49_0212_Ly_R_PE_376_TS"	"TGL49_0213_Ly_R_PE_311_TS"	"TGL49_0215_Ly_R_PE_320_TS"	"TGL49_0217_Ly_R_PE_357_TS"	"TGL49_0218_Ly_R_PE_345_TS"	"TGL49_0219_Ly_R_PE_371_TS"	"TGL49_0220_Ly_R_PE_364_TS"	"TGL49_0221_Ly_R_PE_375_TS"	"TGL49_0223_Ly_R_PE_357_TS"
"chr2"	47410294	47410413	0.0920138903169071	0.00908248010479099	-0.525617240263652	-0.759510964677304	-0.14179027231493	-0.0109010972091238	0.356744202019296	0.205665413791255	-0.108355853569046	-1.13688810106222	-0.600335992660352	-0.666716814263614	-0.780218139413244	0.393619649820067	0.124757181592504	0.0082631741145577	-0.896615575256058
"chr2"	47412368	47412487	0.10173222095069	0.187929111205445	-0.194032770875077	-0.806565666730694	-0.0651578449750423	-0.0140126126896473	0.317198691305406	0.403572282154397	-0.0473279723178049	-0.565868335706734	-0.474117417271594	-0.347930730183414	-0.364141225781717	0.500877567258893	-0.0607076169965162	-0.370611554243882	-2.31391245580486
"chr2"	47412488	47412607	0.520324012444645	0.681057696701959	0.464121948399852	-0.642057339255238	0.264638333139402	0.347462187431614	0.968951828902436	1.04173871430047	0.485116239922693	0.0208157135423546	-0.152060131084204	-0.3020163654052	-0.0415124754079989	1.15669218870855	0.405586050238295	0.0288390882128839	-0.98839547422419
"chr2"	47414249	47414368	-0.774040061643666	-0.350837316465017	-0.361390233452492	-0.00146898386077075	-0.563251232246751	-0.608787785742616	-0.737391977826543	-0.685149789218726	-0.571549032023111	-0.287088606140407	-0.588335012321765	-0.146294542837556	0.101103360617645	-0.892532044513939	-0.738687957720795	-0.76355296813348	-1.82919694189826
"chr2"	47414369	47414488	-1.06725803243409	-0.0992137701271509	0.304587288713767	1.18238251501128	-0.505133115465128	-0.578801349037989	-0.90776614275057	-0.7380850348333	-0.4974558249304	0.579860567133668	0.6787842532494	0.467671028619402	0.901731065900213	-1.26498013395729	-0.994242083967456	-0.595367578112627	-1.17120784029175
"chr2"	47416243	47416362	0.117574905220136	-0.0403511905063895	-0.687910610082859	-0.764409672636273	-0.100075567446182	-0.0982910146389579	0.132482804380466	0.0188896127445088	-0.094572663276033	-1.14005837187755	-0.984495390985412	-0.417992562165412	-0.729001590960571	0.242445066765217	0.0349400083666353	-0.027187858504804	-0.974502593012107
"chr2"	47416363	47416482	0.138726485669571	0.0652567600602821	-0.487937794233647	-1.13232745687613	-0.11165540126297	-0.11797721499164	0.330865481908326	0.297288321166939	-0.00101296872033111	-1.336030521912	-0.834227477493086	-0.82776051335258	-0.795330268258626	0.495741855950489	0.0436693659635357	-0.657525897158952	-2.00220378597706
"chr2"	47429732	47429851	-0.108445608948466	0.078724804641283	-0.584477949106194	-0.791188370893334	-0.235639290621203	-0.164561220307902	-0.0818481618593401	-0.0499510737858255	-0.22573221889554	-0.388426609638712	-0.758481568277273	-0.317252998175058	-0.504736975407	0.0575706058588539	-0.118237663973685	-0.313358525525326	-1.57606195432908
"chr2"	47429852	47429971	-0.116292609802345	-0.0326776042315733	-0.586036363159227	-0.751212695920964	-0.236734752734397	-0.141054584363546	-0.0253152390591938	-0.0192453096338455	-0.205540015767615	-0.783635493629207	-0.634917333240608	-0.366141447337819	-0.327997693062974	0.0589436140052857	-0.13152506983052	-0.371471809182395	-1.36242260899927
"chr2"	47445543	47445662	0.218235215435637	0.364125494537417	-0.207861001651123	-0.986671528315974	0.126633330299412	0.171187190892721	0.32038811867074	0.356319440190218	0.208699410538082	-0.143513683958458	-0.457714621724932	-0.225473741751269	-0.584996915180581	0.442859516822232	0.219930645372747	-0.867699652909939	-2.01878211735831
"chr2"	47462973	47463092	0.00161781724451862	-0.052334593997342	-0.468989371989005	-1.50157589242322	-0.082586703830833	-0.209216929410944	0.135997381861589	0.263988120036145	-0.0132098994282502	-0.691559106355958	-0.901034866398488	-0.764166806863611	-0.692504278504106	0.381684258632777	-0.0155585822819593	-1.3940706263298	-2.5865702900781
"chr2"	47463093	47463212	0.0909248027591707	0.112484098703107	-0.518546299323551	-1.37039977701621	-0.0361506766923488	-0.0843537550341319	0.270950416987362	0.44379118798216	0.0883394031383224	-0.532247535176066	-0.642217235929707	-0.854942214135289	-0.783199573045011	0.556651982502929	0.0735624621484277	-1.12291990323126	-2.19780965509184
"chr2"	47466614	47466733	0.120911008705321	0.134235168217949	-0.461367650919052	-1.21608656873687	0.034475495496503	0.0429717919446278	0.187438259844355	0.242315096767558	0.137589846090239	-0.558407647742883	-0.63305291595326	-0.58062834835495	-0.524307197896995	0.35033737162206	0.146586543117366	-1.03183772555553	-2.10219260246718
"chr2"	47466734	47466853	0.0186747339983646	-0.150607560385802	-0.509947906052681	-1.39279384791169	-0.198537691502729	-0.085701013494415	0.200540791317421	0.26619392419902	0.0781173782369041	-0.81809162310733	-0.942852652118946	-0.743556643355996	-0.759848071309918	0.323765536671282	-0.0636736932882586	-1.60053008562565	-2.97122114383008
"chr2"	47468857	47468975	-1.34295780160966	-0.871221097434046	0.730255541811137	-0.593203649127232	-0.807731375828404	-0.893896689309974	-1.11844295121646	-0.883955746022718	-0.874149526530309	0.921714641849067	0.770052588457972	-0.240614916404663	0.296480459738486	-1.43834519492101	-1.2562496804143	-1.66971916086863	-0.202901134479963
"chr2"	47470954	47471073	0.0499151758313253	0.327875559947441	-0.1110271909854	-1.17888913079252	0.0441150385784972	-0.0288097909197123	0.0508874495963655	0.229646848575004	0.132195056962675	-0.291799505712476	-0.706722187329776	-0.414352352595595	-0.428668686925439	0.238960610414993	-0.0323506126884175	-1.55231677262898	-2.44847246302575
"chr2"	47474968	47475087	0.348039139601506	0.161704681890996	-0.427088510762705	-0.37148280221811	0.213434379346401	0.193128895515608	0.229247106956554	0.202096507833621	0.228589072107363	-0.554061084951125	-0.397667669798882	0.105286710561216	-0.30881388493773	0.331973653319296	0.278672438779764	0.391692938875127	-0.635401013563298
"chr2"	47475088	47475207	0.282671508404278	0.230203546550673	0.020291306628982	0.0127100448143013	0.236532275059083	0.219043444513699	0.282607214508902	0.322352718849085	0.256567711499056	0.072313489557781	-0.0546513541175827	0.322846625483412	-0.179836993837384	0.378706030478951	0.266831990692767	0.411458464805026	-0.57834671194134
"chr2"	47475208	47475327	-0.166567245741701	0.146630948151185	0.783977526899885	1.06720378572864	0.201109292290095	0.000116449983510366	0.0538096810533249	0.281424427717606	0.221512440824161	1.26800823537949	1.36146034554436	0.862298228920763	0.546768851012102	-0.0521843274543427	-0.0871040422530495	0.0326901295697376	-0.484104016317709
"chr2"	47476349	47476468	0.206116066994074	-0.00575515725932662	-0.603421886656632	-0.506636967925104	0.0687799922107539	0.088710272195064	0.16346330642324	0.117946443642015	0.113524251777961	-0.516643918990318	-0.667287992189457	-0.282511779476483	-0.799129706620597	0.351664827628266	0.193562200000611	0.213515537032428	-0.0751344157018988
"chr2"	47476469	47476588	0.124195498318973	-0.203395558383558	-0.867361124101318	-0.557818369479326	-0.00922664231940619	-0.0257134793266869	0.0392093860140242	0.0573941206823301	-0.00539611748230909	-1.1273930030497	-0.872104965023103	-0.347002749651612	-0.838219713439001	0.305077153693665	0.109375748673064	0.109361919716492	-0.291952476604113
