"Chromosome"	"Gene"	"Exon"	"Start"	"End"	"TGL49_0018_Cf_U_PE_402_TS"	"TGL49_0025_Cf_U_PE_334_TS"	"TGL49_0025_Cf_U_PE_394_TS"	"TGL49_0028_Cf_n_PE_384_TS"	"TGL49_0028_Cf_U_PE_329_TS"	"TGL49_0315_Cf_n_PE_395_TS"	"TGL49_0029_Cf_n_PE_393_TS"	"TGL49_0029_Cf_n_PE_397_TS"	"TGL49_0029_Cf_U_PE_330_TS"	"TGL49_0029_Cf_U_PE_381_TS"	"TGL49_0030_Cf_U_PE_331_TS"	"TGL49_0031_Cf_n_PE_392_TS"	"TGL49_0031_Cf_n_PE_401_TS"	"TGL49_0031_Cf_U_PE_396_TS"	"TGL49_0316_Cf_n_PE_378_TS"	"TGL49_0032_Cf_U_PE_381_TS"	"TGL49_0033_Cf_U_PE_383_TS"	"TGL49_0034_Cf_n_PE_377_TS"	"TGL49_0034_Cf_n_PE_382_TS"	"TGL49_0034_Cf_U_PE_344_TS"	"TGL49_0319_Cf_n_PE_361_TS"	"TGL49_0035_Cf_U_PE_370_TS"	"TGL49_0036_Cf_U_PE_337_TS"	"TGL49_0037_Cf_U_PE_323_TS"	"TGL49_0038_Cf_U_PE_329_TS"	"TGL49_0039_Cf_n_PE_394_TS"	"TGL49_0039_Cf_n_PE_402_TS"	"TGL49_0039_Cf_n_PE_414_TS"	"TGL49_0040_Cf_U_PE_327_TS"	"TGL49_0041_Cf_U_PE_327_TS"	"TGL49_0042_Cf_U_PE_327_TS"	"TGL49_0043_Cf_U_PE_328_TS"	"TGL49_0044_Cf_n_PE_382_TS"	"TGL49_0044_Cf_U_PE_326_TS"	"TGL49_0322_Cf_n_PE_360_TS"	"TGL49_0322_Cf_n_PE_383_TS"	"TGL49_0045_Cf_U_PE_329_TS"	"TGL49_0046_Cf_U_PE_403_TS"	"TGL49_0047_Cf_U_PE_328_TS"	"TGL49_0048_Cf_U_PE_325_TS"	"TGL49_0049_Cf_U_PE_319_TS"	"TGL49_0050_Cf_U_PE_319_TS"	"TGL49_0051_Cf_n_PE_394_TS"	"TGL49_0051_Cf_n_PE_396_TS"	"TGL49_0051_Cf_U_PE_323_TS"	"TGL49_0052_Cf_n_PE_378_TS"	"TGL49_0052_Cf_n_PE_396_TS"	"TGL49_0052_Cf_U_PE_420_TS"	"TGL49_0053_Cf_U_PE_425_TS"	"TGL49_0054_Cf_U_PE_409_TS"	"TGL49_0055_Cf_U_PE_374_TS"	"TGL49_0056_Cf_U_PE_320_TS"	"TGL49_0057_Cf_U_PE_372_TS"	"TGL49_0058_Cf_n_PE_372_TS"	"TGL49_0058_Cf_n_PE_378_TS"	"TGL49_0058_Cf_U_PE_428_TS"	"TGL49_0059_Cf_U_PE_466_TS"	"TGL49_0060_Cf_n_PE_403_TS"	"TGL49_0061_Cf_U_PE_397_TS"	"TGL49_0062_Cf_n_PE_351_TS"	"TGL49_0062_Cf_n_PE_367_TS"	"TGL49_0062_Cf_U_PE_373_TS"	"TGL49_0063_Cf_U_PE_381_TS"	"TGL49_0064_Cf_n_PE_438_TS"	"TGL49_0064_Cf_U_PE_411_TS"	"TGL49_0065_Cf_n_PE_403_TS"	"TGL49_0065_Cf_U_PE_387_TS"	"TGL49_0066_Cf_U_PE_364_TS"	"TGL49_0067_Cf_U_PE_400_TS"	"TGL49_0068_Cf_U_PE_468_TS"	"TGL49_0102_Cf_U_PE_378_TS"	"TGL49_0103_Cf_U_PE_365_TS"	"TGL49_0105_Cf_U_PE_393_TS"	"TGL49_0106_Cf_U_PE_370_TS"	"TGL49_0109_Cf_U_PE_373_TS"	"TGL49_0119_Cf_U_PE_390_TS"	"TGL49_0121_Cf_U_PE_373_TS"	"TGL49_0123_Cf_U_PE_382_TS"	"TGL49_0131_Cf_U_PE_392_TS"	"TGL49_0134_Cf_U_PE_414_TS"	"TGL49_0209_Cf_U_PE_378_TS"	"TGL49_0210_Cf_n_PE_376_TS"	"TGL49_0210_Cf_U_PE_403_TS"	"TGL49_0211_Cf_n_PE_374_TS"	"TGL49_0211_Cf_U_PE_384_TS"	"TGL49_0212_Cf_U_PE_367_TS"	"TGL49_0213_Cf_n_PE_379_TS"	"TGL49_0213_Cf_n_PE_401_TS"	"TGL49_0213_Cf_U_PE_372_TS"	"TGL49_0214_Cf_n_PE_382_TS"	"TGL49_0215_Cf_n_PE_395_TS"	"TGL49_0216_Cf_n_PE_403_TS"	"TGL49_0217_Cf_n_PE_412_TS"	"TGL49_0218_Cf_n_PE_417_TS"	"TGL49_0219_Cf_n_PE_395_TS"	"TGL49_0220_Cf_n_PE_392_TS"	"TGL49_0221_Cf_n_PE_395_TS"	"TGL49_0222_Cf_n_PE_378_TS"	"TGL49_0223_Cf_n_PE_392_TS"
"chr2"	"FBXO11"	"FBXO11.15"	47799882	47800002	0.175142710713332	-0.26977992386623	0.205318907977506	0.158503822362487	0	-0.506829975198334	0.034269902084746	0.0210924084595595	0.254034407582842	0.42039615661296	0.230797900901576	-0.0174874267288411	0.211395169108721	-0.180702399915073	-0.15047723921409	0.235298405533385	-0.303513475188864	0.188266637431822	0.257863995388775	0.275797569596967	-0.219091058246197	0.272544625116267	0	0.357156583198344	0.0656286679693744	0.188490246307519	0.109203380511782	0.144705011453035	0.218608491893662	0.376829179866684	0.0203773873713527	0.191620072541631	-0.00492387863928532	0.0816027188418278	-0.412767325654017	-0.468725370172832	0.0302040698436892	-0.284303022587445	0.263668696914967	0.302776994542451	0.088778896029148	0.263694829301902	0	0.0331668639351994	0.0937821463206171	-0.290068195653181	-0.321235988833845	-0.500898235932682	-0.467889381544579	-0.0212790736797733	0.123631349168377	0.304310681412313	0.318260742151916	0.210896782498619	0.122506196200553	-0.0207959642720325	-0.0238109612710687	-0.276935222650056	-0.0839710403342474	0.222774744126784	-0.0528334467997876	0.176971806935381	-0.0504294268431402	-0.0326214215691979	0	0.109229069754758	0.151043535683777	-0.171148142711753	-0.11880743004003	-0.0214797274104515	0.130584109810144	0.0857645537783139	0	0.0969042181184165	0.0968957916782103	0.368314443099266	0.220356154179929	0.253472792689269	0.0220684232793337	0.0726037489568399	0	0.183786271010956	-0.388381867277791	0	-0.088130910278665	0.597340632999781	0.0578516557537425	-0.228268987673117	-0.0162406410072109	0.0389415015618343	0.0765582281276337	-0.0783283606849597	-0.23480072510485	-0.436424926696245	0.0550931407948863	0.0677962405661408	-0.0611217899456857	0.241920446995712	0.0243419603719612
"chr2"	"FBXO11"	"FBXO11.16"	47800002	47800122	0.260989479848769	-0.462491418386355	0.282808079144122	0.242879380462532	0	-0.474646988416999	0.0389941316158638	0.0554524463477183	0.261920785523086	0.402759169500407	0.26731540316167	0.0115508626714364	0.178632035808035	-0.145149422403988	-0.209542999069436	0.271134904604911	-0.0730634621897234	0.165498935929273	0.22937105281619	0.306451366462751	-0.253756592245783	0.32045269502376	0.0087702096277321	0.448220595065134	0.138360485486382	0.204579070469997	0.104091740869934	0.177956547060234	0.192377093351509	0.401427067760191	0.0567484172220118	0.273118186562824	0.0175177612580298	0.114946131442693	-0.472221288370974	-0.503574173880501	0.103389142340801	-0.290186012093761	0.312384322216491	0.333423733725192	0.0973904017193576	0.291940282280171	0	0.0533494245929337	0.0674177613601072	-0.319954953425168	-0.35556569158765	-0.378224833661117	-0.469277087176912	-0.0200532269031303	0.148229930342993	0.283368248356322	0.352051626528146	0.177962320507731	0.119810567721936	-0.0326661889203221	0.0433274316641007	-0.231437560939455	-0.0810146883730596	0.275998376617684	-0.0312509339844398	0.184936982807133	-0.0210336998721968	-0.0215561433664475	0.0297857297881072	0.12976787497033	0.183777840188173	-0.174754919046507	-0.130396637255675	-0.0150282092323318	0.207706408756492	0.165471253567307	0	0.121474295644843	0.124607557226174	0.524033502078824	0.303428993427354	0.344505942862572	0.0585521823551129	0.186190055805096	-0.0577154978562873	0.13902523944684	-0.410664367585753	0	-0.1011467234569	0.656404314554464	0.0661164814059868	-0.24530681328445	-0.0133143532808808	0.0371529984174661	0.127432919328234	-0.018456904707561	-0.136909944214349	-0.381695423412303	0.122981499832037	0.0674729859725196	-0.043068721891886	0.328347765083546	0.0372202663356433
"chr2"	"FBXO11"	"FBXO11.17"	47800122	47800242	0.31662781040895	-0.516543619356269	0.288957750899269	0.254906524950393	0	-0.465784315123364	0.098213010115718	0.0882657510424513	0.332575339086871	0.414524358586651	0.282545229671237	0.0818299260607764	0.256692878959967	-0.14948988583352	-0.212544635380101	0.258502714745729	-0.245004118236819	0.220841969773048	0.238691214467634	0.314676331298172	-0.31748218985617	0.301655699861101	0.122525892368216	0.466155070681126	0.158580027848303	0.306412567685113	0.178092322313711	0.139968265307666	0.1975475766634	0.401427067760191	0.11329297015806	0.286881147788162	0.0845335102116677	0.191494144462218	-0.488190611618721	-0.494073359554787	0.164823270798142	-0.293536494231138	0.289506617194985	0.364653393885197	0.123346634821983	0.288179303532822	0.0423369465574602	0.105493128847314	0.119581615752672	-0.304549894084651	-0.381354373022555	-0.454147660682384	-0.503607805879404	0	0.146841388329271	0.192895524091951	0.402983007992907	0.193660702793132	0.17218097538268	-0.0595568446804549	0.0601209924375709	-0.257467078998638	-0.0874628412503394	0.215728691055437	-0.0970024068053923	0.141219417731809	-0.0483198225722535	-0.0459984247205122	0.128897733182258	0.147478761894261	0.218865047841123	-0.156342029169387	-0.220929983257962	-0.010142010420614	0.315404971306028	0.165059246270496	0	0.225831505303219	0.160611250302683	0.52697077796198	0.292825627481499	0.311880795368079	0.185456746972862	0.252233874232196	-0.0832831327520484	0.133337367533544	-0.409875794163065	0.0212164859096959	-0.11147528686244	0.658335687051375	0.0796671414794089	-0.26251832818891	0.0167648824794056	0.0487031915756814	0.183962834842595	-0.0397799019853549	-0.173954366877313	-0.341226260317246	0.155320588533541	0.100874601759212	-0.0341078543202641	0.368596154388647	0.051459599356547
"chr2"	"FBXO11"	"FBXO11.18"	47800242	47800362	0.191911814881686	-0.395692149559417	0.242331268389779	0.190473087461696	0.0676387168753633	-0.513147584728692	0.114924989646346	0.0955776599822312	0.404726676463881	0.427472458532021	0.33245108129937	0.128090473500722	0.285465451973121	-0.120549932482016	-0.152311988648219	0.27956451075628	-0.257860359495857	0.24626382495529	0.291997888822315	0.34430787299198	-0.212822959880026	0.36564947231668	0.142019004872428	0.448014821725117	0.105885626680388	0.304529467151634	0.211039768195533	0.207777900440851	0.219069281881627	0.417775581408162	0.101927619843721	0.282587203255194	0.0738783139712777	0.210987658064198	-0.425628910546559	-0.491931098818996	0.157905419203232	-0.230810435848055	0.320359095232022	0.360982082481516	0.117587964015743	0.34981689100414	0.0357798290032641	0.174807222822058	0.0982373128445146	-0.241240249321802	-0.339543637804334	-0.48043191724985	-0.477578965347557	0.00827947776456672	0.179493710291091	0.207757074968051	0.394829866451057	0.232493011305418	0.19854567938208	-0.0316508864078919	0.0552981334347929	-0.295342432887896	-0.126177106077145	0.240800263294995	-0.106147404515266	0.145947701382503	-0.0461554091811312	-0.0451349127205008	0.0650391217274916	0.177625964752171	0.23962980149885	-0.0693860628712109	-0.142118305904293	0	0.326633391817101	0.128092994608393	0	0.211428553621812	0.208739054062696	0.49144276516927	0.309220654791774	0.283871868625287	0.144658242831882	0.310655067956279	0	0.184059285645949	-0.403191256430735	0.0329302751023023	-0.146904532876426	0.614297421642805	0.0565142529568376	-0.307396776090874	-0.0072588582864934	0.00602378762776991	0.173686920238512	-0.0238961163461619	-0.129463005098265	-0.328948522565135	0.0971224668981049	0.057181660647277	-0.0527874143594352	0.345135486048687	0.0479982738895978
"chr2"	"FBXO11"	"FBXO11.19"	47800362	47800482	0.276072405957579	-0.441740292818316	0.252766070379967	0.21318271855827	0.117100350957983	-0.446515730752012	0.0417529312917676	0.0655402750250672	0.418952549282227	0.490466556058712	0.365905791947965	0.0172264141105962	0.280843125365141	-0.0715870822490199	-0.0802529559754194	0.287962802129648	-0.33924214873664	0.257566193194281	0.290538957160958	0.343115729492857	-0.141929371431941	0.308390329741345	0.106269384916118	0.453270634010623	0.10836402363473	0.251077768416906	0.131357345182825	0.140913914783244	0.318489010920591	0.434221055840017	0.131244533278253	0.308778811888287	0.0175177612580298	0.124595706682676	-0.362236083540899	-0.482316452179859	0.20387233336565	-0.159355759732125	0.391165570389518	0.371396771151662	0.190765344724173	0.401871729492009	0	0.11140427045736	0.140758336277427	-0.249556021394908	-0.297144993957474	-0.400653581116188	-0.394661363247059	0.0288961456344558	0.172213178037583	0.308974517036807	0.424666200476621	0.234465253637023	0.197939377611909	0.0130325641523497	0.108586132816093	-0.206051736493546	-0.0813348344531201	0.35519526439452	-0.00253326674552211	0.201068652527401	-0.0221389772692487	0	0.064298493494373	0.232599730372005	0.2481401905341	-0.0709019216224572	-0.0673992852855863	0	0.215012890970851	0.132126596805147	0.0680407823007215	0.222150784112721	0.237691557719331	0.498847342932563	0.289128601984938	0.348250408067641	0.167019270266901	0.344648171387446	0.0460617822893649	0.247437550782775	-0.283453947072727	0.0819933721973077	-0.0876891286072285	0.628150242127269	0.0852023225368853	-0.219313028404476	0.0414544271717177	0.0931094043914815	0.206837607141606	0	-0.111989436309657	-0.329087886460228	0.14914343930581	0.151805450449893	-0.0150618299972734	0.338240750022968	0.0790451477631303
"chr2"	"FBXO11"	"FBXO11.20"	47800482	47800602	0.416169468768764	-0.885883907458468	0.447458976971221	0.263911690774715	0.132811828425213	-0.455516568633914	0.0633418255682522	0.0427848664967963	0.42792701103672	0.450661409009565	0.391519692572707	0.0218410485395822	0.313224026006502	-0.00904513960300696	-0.0714995203593338	0.362807540506286	-0.181887373390948	0.22410889392547	0.243091414004284	0.396192962664286	-0.252766070379967	0.385001125524036	0.0996679641420747	0.416564969025438	0.216371147817659	0.131353239531621	0.0592392033746761	0.0957589828054307	0.352700443682179	0.477533425012608	0.213134453475352	0.325014074761105	-0.00276113967705687	0.0861914330536839	-0.373458395527444	-0.463357321851097	0.279685646383958	-0.169925001442312	0.394423239881422	0.401724672238656	0.26979736201951	0.424226670733504	0.0117964274638471	0.0483630215613991	0.214974949773965	-0.23329863134897	-0.330503989067176	-0.290563923978027	-0.355094958822562	0.0563184326548038	0.195830227124801	0.343015364940197	0.510500129238379	0.232325508053187	0.228488550895531	0.0854567759803395	0.204997768355939	-0.169212383477273	-0.0156816222322697	0.292230740060419	-0.0167757127508268	0.249720052552913	0.0471767933680667	0.00967173482084208	0.0724084955280501	0.255172288060824	0.266786540694901	-0.0370307309449671	-0.0193653248669311	0.020610279675286	0.332658700543046	0.175506033705612	0.152564344197466	0.319236140144915	0.312196556869589	0.564161181998884	0.32519792477543	0.43818116338321	0.17760449958961	0.38965218085893	0.0325545001479498	0.216019586316205	-0.229481846122767	0.141419754587223	-0.0124371032382226	0.68805599368526	0.11359503184196	-0.121051686504216	0.111710387497017	0.170433798852237	0.254854429293634	0	-0.060400706468962	-0.276780413202615	0.203413623627972	0.201154958247115	0.0234208884017518	0.292781749227846	0.10438803875813
"chr2"	"FBXO11"	"FBXO11.21"	47800602	47800722	0.402729240241309	-0.0811157344844565	0.413289836992577	0.259707783366293	0.0487356665436822	-0.489554712792918	0.148918313292262	0.070389327891398	0.410609140052624	0.389084803602377	0.335603031784439	0.0874628412503394	0.329250006184682	-0.0189831033675728	-0.0981343183743023	0.360845398915247	0.0766212816029124	0.196993244640483	0.266232105792843	0.331843563752445	-0.279054626424266	0.44689859823398	0.0513187772849799	0.465773145511124	0.274507190277743	0.256945240758029	0.16465968522967	0.196984013666733	0.349149563622387	0.440437715955519	0.142402323162774	0.355036406699301	0.0638833640319877	0.22917095396751	-0.35656509655938	-0.417001686159358	0.269969472403152	-0.193151553299849	0.352264173258321	0.388402372775377	0.211838643175707	0.322397187735224	0.104395211937996	0.135436625057022	0.191381218868235	-0.280319535627422	-0.306575832527055	-0.276840205358824	-0.369106996055046	0.0334414485539244	0.239827014672469	0.325530331567558	0.474519923309319	0.220753181254523	0.196939242361533	0.0524674198941355	0.0924809160169638	-0.201928318776732	-0.0419011554617549	0.239318336859986	-0.0146170960721822	0.242605642225957	0.0446439150548421	0.00338263939465203	0.0692626624371138	0.227068908545921	0.200427089839656	-0.0414766359761592	-0.0100536646639229	0.0292538049751142	0.298408735935679	0.187467774099853	0.0908354642486501	0.306829523713479	0.291501061135854	0.537521505803839	0.391856276845191	0.324506638989139	0.110423989693651	0.232902434492639	0	0.23242994404826	-0.219930903863535	0.158591910634725	-0.00858749583672366	0.621022164093679	0.0932402670194354	-0.105534414172357	0.0694916642468264	0.0531396915935739	0.17329073044301	0.0822740030295428	-0.0731075482732694	-0.270853910293093	0.125141753277484	0.142019004872428	0.0098646199095556	0.364462138725917	0.0578044515228625
"chr2"	"FBXO11"	"FBXO11.22"	47800722	47800842	0.230869430060643	-0.28926190596704	0.194587055676581	0.225905194050474	0	-0.426428409065712	0.0244945619207485	0.0225778479752096	0.304963107879011	0.370096606035612	0.239647868368604	-0.0023175828933993	0.320900900083635	-0.062594942792008	-0.0993279271266388	0.249266250506104	-0.0935118859231445	0.13076194587088	0.21604968227734	0.255201981086549	-0.211504105193712	0.375249559525035	0.0144090590115077	0.383617727828375	0.1577996855562	0.26933783493688	0.0879333620049222	0.0815797393259616	0.299834324036746	0.349408831309469	0.114627223262968	0.292960902947167	0.0650197918504101	0.17200531188336	-0.296434977585392	-0.364441522170011	0.120736032845614	-0.289164137658448	0.242570303274078	0.28681178911692	0.100271930285898	0.175086706558091	0.0196883349221121	0.0699020132301562	0.0602605248174746	-0.317896340868312	-0.333777812765106	-0.45435042330367	-0.391281376026236	-0.0291011194007661	0.104399605997729	0.276517635197416	0.349500536594661	0.177193001906352	0.123651148865636	-0.0027349677212389	0.0289662788793415	-0.175171171008271	-0.153397675516803	0.253020617205775	-0.0131513676513052	0.154405583660355	-0.00958604882919808	-0.0280143761695966	0.0457431726123027	0.174833801825935	0.168767975924455	-0.103875176716861	-0.162774548360258	0	0.245789025417927	0.114425635628574	0.0459116717276835	0.179549420330713	0.141245925435751	0.33346751876111	0.268328705503307	0.235628248493142	0.0464489226869235	0.117932869146248	-0.0376250722999172	0.176238775374515	-0.239055542899354	0.0774209911578606	-0.0584166862253219	0.517484768249661	0.0860199796051621	-0.122147109285791	0.0300964247461335	0.0416992912803882	0.109005359844321	0.0482955570407813	-0.169547776955685	-0.282638963773305	0.103456042922257	0.0636879150663176	-0.0159920327679011	0.292935891547656	0.036372389664962
"chr2"	"FBXO11"	"FBXO11.23"	47800842	47800962	0.196361131445953	0	0.237909811678178	0.211220807197536	0	-0.312630350305273	-0.0516981876493646	-0.0681368761600192	0.231882863256193	0.333802195175654	0.240177197539406	-0.0406419844973459	0.331205908475373	-0.068004107498282	-0.0796957259005968	0.192881721105542	-0.119546206545291	0.0765309371794193	0.0950411036282201	0.249706874186801	-0.200883954694711	0.340543773054709	0.129333222963342	0.340020270560276	0.154509949055625	0.248283954468472	0.0720876153634234	0.0736765865984832	0.260215264651659	0.328461064726595	0.13396509565976	0.217200710396251	0.00486575517181589	0.0667261138008132	-0.319068440748122	-0.306464977499558	0.195611645105962	-0.221895711040307	0.231253531978061	0.25186247710915	0.149625439831782	0.173293424735041	0	0.0618052844734716	0	-0.358260307573587	-0.36969451381809	-0.414114764971156	-0.435032990156813	-0.0320374758160382	0	0.237863830098888	0.320199280970611	0.151613123165371	0.10705445347416	-0.00514330327595963	0.182653306285235	-0.119213158327381	-0.15119236285845	0.227354732230044	-0.0123837244558324	0.0693022789582232	-0.00562454919387809	0	0.139551352398794	0.168990915918656	0.232530868126031	-0.152567638567061	-0.104049870222123	0	0.0804333382560354	0.128242565749697	0.0178212770872442	0.19430812716504	0.125312672140028	0.345302603261171	0.298674766000845	0.291302130856599	0.153962706686324	0.277767780738219	-0.0881526309077015	0.0942413738814015	-0.303820020680294	0.0336995185622171	-0.0767571989840379	0.470260003528975	0.0910350761536231	-0.113158957414889	0.0455721731172595	0.0428251879546281	0.0799683047034151	0	-0.186512030414096	-0.337908025150439	0.190331212104149	0.075591643133452	-0.00221782524981869	0.234465253637023	0.0396915003931651
"chr2"	"FBXO11"	"FBXO11.24"	47800962	47801082	0.286022066365184	-0.254790411738885	0.347060705462837	0.248989670395516	0	-0.18074128835581	-0.016042842495723	-0.0571004072305177	0.288710317993928	0.375302406755502	0.257332046469611	-0.0125817225403695	0.277295098958964	-0.0395283641866373	0.0137794270137942	0.2178527015896	-0.0355507526078697	0.107931365283326	0.142713331527791	0.225197584656333	-0.210566985939658	0.298953980088737	0.13208165029764	0.293660369864557	0.175191056855839	0.152443543773884	0.168505724356978	0.138474708600403	0.281359064046875	0.365284464081744	0.0399897313286856	0.1693199710116	0.0693392040739137	0.0698726958211002	-0.308011314552178	-0.266588468967187	0.257332046469611	0	0.298212025913555	0.26405433874364	0.13245029602365	0.246960595630424	0	0.194480957351398	0.0829485712016004	-0.14998996338926	-0.204482223478681	-0.129900741227959	-0.274794119296267	-0.0161874914623887	0	0.312488399001057	0.299560281858908	0.227783558650742	0.170588157069199	0.00522716166354944	0.311822377933697	0.0244945619207485	-0.110370326986847	0.2117539008901	-0.00251999197851543	0.0796171680633681	0.0164881227885691	0.12725438519629	0.137333404648165	0.172745520504691	0.224977124997447	-0.161333852884798	0.0142700969666388	0	0.111487933706336	0.140774356936278	0.0823698188445553	0.232768962976124	0.128702338715799	0.360539544157337	0.202816882999687	0.374203781770266	0.187695861970663	0.370499103202345	-0.0366687100473967	0.0325678624564306	-0.155749232677945	0.0641303374197156	-0.01691779043355	0.521446049971223	0.0657904705303086	0.0681331682664455	0.0342870493655122	0.0504843336150337	0.139724763666613	0.102685663974564	0.00863030514344006	-0.227618722276616	0.19871959235208	0.120608683379133	0.021185329890628	0.224056237736853	0.0748872116309918
"chr2"	"FBXO11"	"FBXO11.25"	47801082	47801202	0.297998078088624	-0.35267161831847	0.288389980110688	0.270089163367744	0.0744782159592765	-0.152882517453317	0.0639117638201932	-0.0141905574350994	0.358772511935621	0.406840346312224	0.31386582282339	0.034269902084746	0.268105395381216	0.0145204177387117	0.0493746109735748	0.268703155920486	0.014766710708912	0.0965732596950529	0.170352403323942	0.265771968402625	-0.170916203845362	0.248845216712861	0.191034028036411	0.280107919192735	0.104641241580716	0.174349252351659	0.240605224594478	0.0675068193582765	0.292143529778867	0.297250121171707	0.217278742820347	0.244569212181123	0.0974040557815747	0.0953618561228602	-0.233490130219779	-0.176533785517962	0.312068071760995	0.178052882325713	0.36234236333327	0.314664399491399	0.184245898149288	0.316376797367086	0.024284652123427	0.15593013238803	0.101051905998294	-0.0134455310649516	-0.100375426217749	-0.0236512680646453	-0.0617590227479579	-0.0142943353195091	0.0984339590713427	0.346312253514321	0.347604228987758	0.192645077942396	0.221499940614581	0.0514384267916851	0.228159364555334	0.0858716599139497	-0.0293439615821443	0.275264694619206	0.0654230749980486	0.110747065507539	0.0274807364221069	0.19950599199203	0.0483846500372799	0.264915364432558	0.14017765804826	-0.154722594798642	0.0511244649776741	0	0.183322856657855	0.0960268877737759	0.134991211332925	0.246437895303099	0.147341716075187	0.342623961892283	0.0655883416275769	0.39276057899201	0.220366448470308	0.322409715669966	0	0.0375320564966012	-0.0740005814437769	0.139551352398794	0	0.561675648185241	0.116940545510591	0.213434891995978	0.101057503903936	0.0880839697056602	0.210251066429387	0.225881407416328	0.0563624426191124	-0.0815982191871209	0.241988413272583	0.172206664168231	0.0603906718652777	0.246160587269398	0.111184188837005
"chr2"	"FBXO11"	"FBXO11.26"	47801264	47801383	0.272052188247793	0.172030148124753	0.277853120545339	0.35151236149363	-0.0573331750659516	0.215212834847671	0.0597420836918894	0.121463512485667	0.0533295024061267	0.550028710611769	-0.125012579566738	0.0169588271598359	0.0798007112131195	0.29061364550759	0.128456020624878	0.251104808490395	0.225757130897169	0.105514075569844	-0.0284284083265175	0.108650255287259	0.0221389772692485	0.0541810381510629	0.100693999619473	-0.0718171606094817	0	-0.233430692788896	-0.0337033036682076	-0.0614005446641433	0.0559254145979922	0.0577154978562874	0.0298628005619651	-0.0698648068745716	0.371208997658581	0.0407856148465003	0.0272214687350242	0.342209125936029	-0.0821267667135616	0.392524960007183	0.109972842025132	0.100164161925432	-0.0038065854297347	-0.15746865018786	0.140433704732913	0.493626234384846	0	0.26271631630745	0.254634410977392	0.263723207489699	0.180341617387651	0.0745828667623871	0.0874628412503394	0.00723156923107573	0.195471122021159	-0.00567618453220328	0.0836052182306492	0.0263685285093811	0.297240462994557	0.396819641337619	-0.0628268374554388	0.444082670630602	0.406657833662871	0.0954344573377253	0.217934151283971	0.420475481747801	0.416725849431614	0.103093492964104	0.256505019889314	0.0414379541952688	0.229418795403142	0.238633062343659	0.224456067863236	0.322892785689532	0.346590149121631	0.261500439670257	0.356673336764855	0.424303395233695	0.22705221387487	0.280232531159203	0.599890742248541	0.301790449316286	0.70353629593624	0.0521404486893072	0.369541164966502	0.203903485348223	0.107803289534515	0.178249866093244	0.236795486463422	0.576745595472052	0.239522699073075	0.201091013565416	0.326717696292057	0.321056112364057	0.348688699502183	0.418697173387044	0.314732593483158	0.318103620916209	0.394278939112046	0.0437213774293178	0.301423875119455
"chr2"	"FBXO11"	"FBXO11.27"	47803372	47803492	0.110722417185575	-0.036525876025114	0	0.21897013330242	-0.00204203153821862	-0.115302989409231	-0.00205658629393758	-0.00189454398977665	0.286304185156641	0.328165721119636	0.10573925353958	-0.0173010139572035	0.206450877467426	-0.0903640276526641	0.0305113042166484	0.203660363945798	-0.266899632635819	0.227145951307083	0.270451877396277	0.238415887790515	0.0100676964101981	0.124498542117886	-0.0126276083277493	0.372536924143755	0.0241713723750744	0.0969412659825084	0.0829614490153985	0.0740005814437768	0.156165673757415	0.33181637925181	0.0538381516275502	0.399159119309085	0.11760396631223	0.00393641455917016	-0.156010875213455	-0.0663178966574797	0.0520755429282904	-0.0731958802752582	0.224855619887502	0.19466487377172	0.0217769423952515	0.242527525700996	0	0.15890359535106	0.0835477912469564	-0.142090793245587	-0.216687807178188	-0.330680568896326	-0.246857661677176	0.0335525597110264	0.0178388058376883	0.224855619887502	0.278493624472567	0.291717160537879	0.15478151518177	-0.0305113042166483	0.0415062847608968	0.00201634559850462	-0.0834407561534483	0.440805490739282	0.124871966776269	0.104822824955272	-0.0204417976140069	0	0.00486575517181589	0.108892401632409	0.14110302509543	-0.0225778479752097	-0.0947186572531385	0	-0.00907358362546217	0.153270839608252	0.0308060467811748	0.225945087098574	0.03629612922299	0.268174889696755	0.198621728776731	0.131678857585621	0.219459119666728	0.134390516805582	0	0.282170385649628	-0.248967293698244	0.0427909974717378	-0.0567690959324974	0.368214357233082	0.0354336934945846	0.00409856821362048	0.0170735133589414	-0.00532688004897404	0.0914520865287075	0	-0.215573052127524	-0.293067572911968	0.0910413361527155	0.011818515813583	-0.0439821813863608	0.11775353149214	0.0916304754655683
